tenure,Contract_Two year,TenureServicesScore,InternetType,Fiber_Monthly,InternetService_Fiber optic,IsNewCustomer,IsLongCustomer,MonthlyCharges,PaymentMethod_Electronic check,InternetService_No,Contract_One year,Partner,OnlineSecurity,PaperlessBilling,OnlineBackup,TotalServicesCount,AutomaticPayment,TechSupport,Dependents,PaymentMethod_Credit card (automatic),StreamingTV,SeniorCitizen,DeviceProtection,MultipleLines_Yes,StreamingMovies,Churn
50,0,250.0,1,0.0,0,0,1,70.35,0,0,0,0,1.0,1,1.0,5.0,0,0.0,0,0,1.0,1,0.0,1,0.0,0
59,1,59.0,0,0.0,0,0,1,20.6,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
18,0,36.0,2,74.15,1,0,0,74.15,0,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
10,0,20.0,2,75.05,1,0,0,75.05,1,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,0
14,0,14.0,1,0.0,0,0,0,44.6,1,0,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
35,1,35.0,0,0.0,0,0,1,21.45,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
8,0,8.0,1,0.0,0,0,0,43.45,0,0,1,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
18,0,18.0,0,0.0,0,0,0,20.05,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
60,0,300.0,2,94.15,1,0,1,94.15,0,0,1,1,1.0,0,1.0,5.0,0,0.0,1,0,1.0,0,0.0,1,0.0,0
1,0,4.0,2,94.4,1,1,0,94.4,1,0,0,0,0.0,0,0.0,4.0,0,0.0,0,0,1.0,0,1.0,0,1.0,1
6,1,6.0,0,0.0,0,0,0,19.55,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
19,0,114.0,1,0.0,0,0,0,75.9,0,0,0,0,1.0,1,1.0,6.0,0,1.0,1,0,1.0,0,0.0,1,0.0,0
53,0,265.0,1,0.0,0,0,1,64.15,0,0,1,1,1.0,0,1.0,5.0,0,1.0,1,0,0.0,0,0.0,1,0.0,0
72,1,504.0,2,109.55,1,0,1,109.55,0,0,0,1,1.0,1,1.0,7.0,0,0.0,0,0,1.0,1,1.0,1,1.0,0
60,1,420.0,2,110.8,1,0,1,110.8,0,0,0,1,0.0,1,1.0,7.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
1,0,2.0,1,0.0,0,1,0,55.0,0,0,0,0,0.0,1,0.0,2.0,1,0.0,0,1,1.0,0,0.0,0,0.0,1
13,0,39.0,1,0.0,0,0,0,53.45,0,0,0,0,0.0,0,0.0,3.0,0,1.0,1,0,0.0,0,1.0,0,0.0,0
5,0,5.0,2,69.95,1,1,0,69.95,0,0,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
1,0,5.0,2,101.45,1,1,0,101.45,1,0,0,0,0.0,1,0.0,5.0,0,0.0,0,0,1.0,0,1.0,1,1.0,1
13,0,52.0,2,97.0,1,0,0,97.0,1,0,0,1,0.0,0,0.0,4.0,0,0.0,1,0,1.0,0,1.0,0,1.0,0
37,0,296.0,1,0.0,0,0,1,90.6,0,0,1,0,1.0,1,1.0,8.0,0,1.0,0,0,1.0,0,1.0,1,1.0,0
64,0,128.0,2,73.55,1,0,1,73.55,0,0,0,1,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
5,0,25.0,1,0.0,0,1,0,67.95,0,0,0,1,0.0,0,0.0,5.0,0,1.0,0,0,1.0,0,1.0,1,0.0,1
61,1,305.0,2,94.35,1,0,1,94.35,0,0,0,1,0.0,1,1.0,5.0,0,1.0,0,0,0.0,0,0.0,1,1.0,0
1,0,1.0,2,69.5,1,1,0,69.5,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
1,0,1.0,0,0.0,0,1,0,18.85,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
26,0,26.0,0,0.0,0,0,1,19.4,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,1.0,2,69.2,1,1,0,69.2,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
24,1,24.0,0,0.0,0,0,0,19.75,0,1,0,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
17,0,68.0,1,0.0,0,0,0,54.6,1,0,1,1,0.0,0,0.0,4.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
26,0,26.0,1,0.0,0,0,1,29.8,0,0,0,0,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,1.0,0,0.0,0
1,0,1.0,2,69.65,1,1,0,69.65,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
40,0,200.0,2,101.85,1,0,1,101.85,1,0,0,1,1.0,0,0.0,5.0,0,0.0,0,0,1.0,1,0.0,1,1.0,1
52,0,312.0,2,103.05,1,0,1,103.05,1,0,0,0,0.0,1,1.0,6.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
1,0,3.0,2,82.3,1,1,0,82.3,1,0,0,0,0.0,1,1.0,3.0,0,0.0,0,0,0.0,0,1.0,0,0.0,1
1,0,1.0,0,0.0,0,1,0,20.3,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
21,1,42.0,1,0.0,0,0,0,35.1,0,0,0,0,1.0,0,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
67,0,402.0,2,105.7,1,0,1,105.7,0,0,1,1,0.0,1,1.0,6.0,0,0.0,0,0,1.0,0,1.0,1,1.0,0
44,0,132.0,1,0.0,0,0,1,56.25,0,0,0,1,1.0,0,0.0,3.0,0,1.0,1,0,0.0,0,0.0,0,0.0,0
70,0,350.0,1,0.0,0,0,1,60.35,1,0,1,1,0.0,0,1.0,5.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
3,0,6.0,2,79.25,1,1,0,79.25,1,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0,1.0,0,0.0,0,0.0,1
56,1,224.0,1,0.0,0,0,1,59.8,0,0,0,1,1.0,1,1.0,4.0,0,0.0,1,0,0.0,0,1.0,0,0.0,0
13,0,39.0,2,84.6,1,0,0,84.6,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,0,0.0,1,1.0,1
58,0,290.0,2,93.4,1,0,1,93.4,0,0,0,1,1.0,1,1.0,5.0,0,0.0,1,0,0.0,0,0.0,1,1.0,1
42,0,168.0,2,94.2,1,0,1,94.2,1,0,0,1,0.0,1,0.0,4.0,0,0.0,1,0,1.0,0,0.0,1,1.0,1
1,0,0.0,1,0.0,0,1,0,25.05,1,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0,0.0,1
46,1,276.0,2,99.65,1,0,1,99.65,0,0,0,1,1.0,0,0.0,6.0,0,1.0,1,0,0.0,0,1.0,1,1.0,0
63,1,126.0,1,0.0,0,0,1,50.65,0,0,0,1,1.0,1,0.0,2.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
11,0,44.0,1,0.0,0,0,0,60.9,1,0,0,0,0.0,1,1.0,4.0,0,1.0,0,0,0.0,0,1.0,0,0.0,0
15,0,60.0,1,0.0,0,0,0,59.65,0,0,0,1,0.0,1,0.0,4.0,0,1.0,1,0,0.0,0,1.0,1,0.0,0
72,1,432.0,1,0.0,0,0,1,64.7,1,0,0,1,1.0,1,1.0,6.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
29,0,0.0,1,0.0,0,0,1,25.1,0,0,0,0,0.0,1,0.0,0.0,1,0.0,0,1,0.0,0,0.0,0,0.0,1
1,0,2.0,1,0.0,0,1,0,48.95,1,0,0,0,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,1.0,0,0.0,1
6,0,12.0,1,0.0,0,0,0,54.85,1,0,0,1,0.0,0,0.0,2.0,0,0.0,1,0,1.0,0,0.0,0,0.0,0
1,0,1.0,1,0.0,0,1,0,45.3,1,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
63,0,252.0,2,91.35,1,0,1,91.35,1,0,1,1,0.0,1,1.0,4.0,0,0.0,1,0,0.0,0,0.0,1,1.0,0
2,0,6.0,2,85.85,1,1,0,85.85,1,0,0,0,0.0,1,0.0,3.0,0,0.0,0,0,0.0,0,1.0,0,1.0,1
18,1,36.0,0,0.0,0,0,0,25.1,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
43,0,86.0,1,0.0,0,0,1,34.0,0,0,0,1,1.0,0,0.0,2.0,0,1.0,0,0,0.0,0,0.0,0,0.0,0
15,0,60.0,1,0.0,0,0,0,45.9,0,0,1,0,1.0,0,1.0,4.0,0,1.0,0,0,0.0,0,1.0,0,0.0,0
10,0,40.0,2,95.2,1,0,0,95.2,1,0,0,0,0.0,0,0.0,4.0,0,0.0,1,0,1.0,0,0.0,1,1.0,1
55,1,55.0,0,0.0,0,0,1,20.5,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
49,0,245.0,2,100.6,1,0,1,100.6,0,0,1,0,0.0,1,0.0,5.0,0,1.0,1,0,1.0,0,0.0,1,1.0,1
6,0,18.0,1,0.0,0,0,0,55.3,0,0,0,1,0.0,1,1.0,3.0,0,0.0,1,0,0.0,0,1.0,0,0.0,1
70,1,70.0,0,0.0,0,0,1,20.35,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
2,0,4.0,2,74.85,1,1,0,74.85,0,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
63,0,126.0,1,0.0,0,0,1,36.1,0,0,1,1,1.0,0,0.0,2.0,0,1.0,0,0,0.0,1,0.0,0,0.0,0
25,0,100.0,1,0.0,0,0,1,65.8,0,0,0,0,0.0,1,1.0,4.0,0,1.0,0,0,0.0,0,0.0,0,1.0,0
18,0,18.0,0,0.0,0,0,0,20.35,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,1,0.0,0,0.0,0
28,0,168.0,2,105.8,1,0,1,105.8,1,0,0,1,0.0,1,1.0,6.0,0,1.0,0,0,1.0,1,0.0,1,1.0,0
53,0,265.0,2,96.75,1,0,1,96.75,0,0,1,0,1.0,1,1.0,5.0,0,1.0,0,0,0.0,1,0.0,0,1.0,0
35,0,175.0,2,102.35,1,0,1,102.35,0,0,1,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,1.0,0,1.0,1
1,0,0.0,1,0.0,0,1,0,24.4,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
70,0,560.0,2,115.65,1,0,1,115.65,0,0,1,1,1.0,0,1.0,8.0,1,1.0,0,1,1.0,0,1.0,1,1.0,1
2,0,6.0,2,79.85,1,1,0,79.85,1,0,0,0,0.0,1,0.0,3.0,0,1.0,0,0,0.0,0,1.0,0,0.0,1
26,0,130.0,1,0.0,0,0,1,73.05,1,0,0,1,0.0,1,1.0,5.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
34,0,136.0,1,0.0,0,0,1,64.35,1,0,1,0,1.0,0,1.0,4.0,0,0.0,0,0,0.0,0,0.0,0,1.0,0
19,1,19.0,0,0.0,0,0,0,20.5,0,1,0,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
15,0,30.0,2,76.0,1,0,0,76.0,0,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,1
62,0,186.0,1,0.0,0,0,1,54.75,0,0,1,1,1.0,0,0.0,3.0,1,0.0,1,1,0.0,0,1.0,0,0.0,0
42,0,252.0,2,104.75,1,0,1,104.75,0,0,0,0,0.0,1,1.0,6.0,0,0.0,0,0,1.0,1,1.0,1,1.0,1
9,0,45.0,1,0.0,0,0,0,74.65,1,0,0,0,1.0,1,1.0,5.0,0,0.0,0,0,1.0,0,0.0,0,1.0,1
24,0,48.0,1,0.0,0,0,0,51.15,1,0,0,0,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
68,1,204.0,1,0.0,0,0,1,41.95,1,0,0,1,1.0,1,1.0,3.0,0,0.0,0,0,0.0,1,1.0,0,0.0,0
31,0,93.0,1,0.0,0,0,1,54.35,0,0,0,1,0.0,0,0.0,3.0,0,1.0,1,0,0.0,0,1.0,0,0.0,0
1,0,2.0,1,0.0,0,1,0,56.25,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,1
21,0,126.0,2,106.1,1,0,0,106.1,1,0,0,1,0.0,1,0.0,6.0,0,1.0,0,0,1.0,0,1.0,1,1.0,1
63,0,252.0,2,96.0,1,0,1,96.0,1,0,1,1,0.0,1,1.0,4.0,0,0.0,0,0,1.0,0,0.0,0,1.0,0
2,0,4.0,2,79.75,1,1,0,79.75,0,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,0,1.0,1
61,1,305.0,1,0.0,0,0,1,61.45,0,0,0,1,0.0,1,1.0,5.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
1,0,1.0,2,68.65,1,1,0,68.65,1,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
18,0,18.0,0,0.0,0,0,0,19.65,0,1,1,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
6,0,6.0,0,0.0,0,0,0,19.0,0,1,1,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
33,0,165.0,2,100.0,1,0,1,100.0,1,0,0,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,0.0,1,1.0,0
16,0,16.0,0,0.0,0,0,0,20.25,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
56,0,280.0,2,98.7,1,0,1,98.7,1,0,0,1,0.0,1,0.0,5.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
23,0,23.0,0,0.0,0,0,0,19.8,0,1,1,0,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
9,0,18.0,2,73.8,1,0,0,73.8,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0
14,0,70.0,2,100.2,1,0,0,100.2,1,0,0,1,0.0,1,1.0,5.0,0,0.0,0,0,1.0,1,0.0,1,1.0,1
15,0,30.0,2,74.9,1,0,0,74.9,0,0,0,1,0.0,1,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,1
5,0,5.0,0,0.0,0,1,0,20.05,0,1,0,0,0.0,0,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
61,0,366.0,2,106.2,1,0,1,106.2,1,0,0,1,1.0,1,1.0,6.0,0,0.0,0,0,1.0,0,0.0,1,1.0,0
70,1,560.0,2,116.55,1,0,1,116.55,0,0,0,1,1.0,1,1.0,8.0,1,1.0,1,1,1.0,0,1.0,1,1.0,0
15,0,75.0,2,99.7,1,0,0,99.7,1,0,0,0,1.0,1,0.0,5.0,0,0.0,0,0,1.0,0,0.0,1,1.0,0
8,1,8.0,0,0.0,0,0,0,19.7,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
8,1,8.0,0,0.0,0,0,0,19.5,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
4,0,4.0,1,0.0,0,1,0,29.15,0,0,0,0,1.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
34,0,102.0,1,0.0,0,0,1,55.0,0,0,1,0,1.0,0,1.0,3.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
68,1,544.0,1,0.0,0,0,1,90.8,0,0,0,1,1.0,1,1.0,8.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
45,0,180.0,1,0.0,0,0,1,51.0,0,0,1,1,0.0,0,1.0,4.0,0,1.0,1,0,0.0,0,1.0,0,1.0,0
9,0,36.0,2,90.1,1,0,0,90.1,1,0,0,0,0.0,1,0.0,4.0,0,0.0,0,0,1.0,1,1.0,1,0.0,0
22,0,88.0,1,0.0,0,0,0,59.05,0,0,0,0,1.0,1,0.0,4.0,0,1.0,0,0,0.0,0,0.0,1,0.0,0
2,0,2.0,0,0.0,0,1,0,20.3,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
70,1,420.0,1,0.0,0,0,1,72.95,0,0,0,1,0.0,0,1.0,6.0,0,1.0,0,0,1.0,0,1.0,1,0.0,0
10,0,60.0,1,0.0,0,0,0,73.55,0,0,1,0,1.0,0,0.0,6.0,1,1.0,1,1,0.0,0,1.0,1,1.0,0
72,1,504.0,1,0.0,0,0,1,84.3,0,0,0,0,1.0,0,0.0,7.0,1,1.0,0,1,1.0,0,1.0,1,1.0,0
49,0,245.0,1,0.0,0,0,1,78.0,0,0,1,1,0.0,0,1.0,5.0,1,0.0,1,1,1.0,0,1.0,0,1.0,0
54,0,270.0,1,0.0,0,0,1,72.1,0,0,1,0,0.0,0,1.0,5.0,0,1.0,0,0,1.0,1,0.0,1,0.0,0
71,1,497.0,2,106.75,1,0,1,106.75,0,0,0,0,1.0,1,1.0,7.0,1,0.0,0,1,1.0,0,1.0,1,1.0,0
22,0,22.0,0,0.0,0,0,0,19.25,0,1,1,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
50,1,50.0,0,0.0,0,0,1,20.55,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
43,0,43.0,0,0.0,0,0,1,20.0,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
45,1,90.0,0,0.0,0,0,1,24.65,0,1,0,1,0.0,1,0.0,2.0,1,0.0,1,1,0.0,0,0.0,1,0.0,0
64,0,384.0,2,103.5,1,0,1,103.5,0,0,0,0,1.0,1,1.0,6.0,0,0.0,0,0,1.0,1,0.0,1,1.0,0
23,1,46.0,0,0.0,0,0,0,23.85,0,1,0,1,0.0,0,0.0,2.0,0,0.0,1,0,0.0,0,0.0,1,0.0,0
68,1,136.0,0,0.0,0,0,1,25.8,0,1,0,1,0.0,0,0.0,2.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
1,0,1.0,2,70.85,1,1,0,70.85,1,0,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
2,0,2.0,2,69.8,1,1,0,69.8,0,0,0,0,0.0,1,0.0,1.0,1,0.0,0,1,0.0,0,0.0,0,0.0,1
26,0,78.0,1,0.0,0,0,1,59.45,0,0,1,0,0.0,0,0.0,3.0,1,1.0,0,1,1.0,0,0.0,0,0.0,0
55,0,220.0,1,0.0,0,0,1,54.55,0,0,0,1,0.0,1,0.0,4.0,0,1.0,0,0,1.0,0,1.0,0,1.0,1
14,0,14.0,0,0.0,0,0,0,20.05,1,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
71,1,426.0,1,0.0,0,0,1,82.55,1,0,0,1,1.0,1,0.0,6.0,0,1.0,0,0,1.0,0,1.0,0,1.0,0
64,0,448.0,1,0.0,0,0,1,81.25,1,0,1,0,1.0,0,1.0,7.0,0,1.0,0,0,1.0,0,1.0,1,0.0,0
7,0,28.0,1,0.0,0,0,0,70.75,0,0,0,0,0.0,1,0.0,4.0,1,1.0,0,1,1.0,0,0.0,0,1.0,1
57,1,342.0,1,0.0,0,0,1,74.3,0,0,0,0,1.0,1,1.0,6.0,1,1.0,0,1,1.0,0,1.0,0,0.0,0
13,0,65.0,2,94.1,1,0,0,94.1,1,0,0,1,0.0,0,1.0,5.0,0,0.0,0,0,1.0,0,1.0,1,0.0,1
3,0,3.0,1,0.0,0,1,0,29.7,0,0,0,1,1.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,1
72,1,504.0,2,109.7,1,0,1,109.7,0,0,0,1,0.0,0,1.0,7.0,1,1.0,0,1,1.0,1,1.0,1,1.0,0
40,0,200.0,2,96.35,1,0,1,96.35,0,0,0,1,0.0,1,1.0,5.0,1,0.0,1,1,1.0,0,1.0,1,0.0,0
14,0,56.0,1,0.0,0,0,0,66.6,0,0,0,1,0.0,1,0.0,4.0,1,1.0,0,1,1.0,0,0.0,1,0.0,0
2,0,2.0,1,0.0,0,1,0,44.5,1,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
66,0,462.0,2,110.9,1,0,1,110.9,0,0,1,0,0.0,0,1.0,7.0,1,1.0,0,1,1.0,1,1.0,1,1.0,1
38,0,228.0,2,105.0,1,0,1,105.0,1,0,0,1,0.0,1,0.0,6.0,0,1.0,0,0,1.0,0,1.0,1,1.0,1
1,0,0.0,1,0.0,0,1,0,25.3,1,0,0,0,0.0,1,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1
22,0,66.0,1,0.0,0,0,0,55.15,0,0,1,0,0.0,1,1.0,3.0,1,1.0,0,1,0.0,0,0.0,0,0.0,1
1,0,1.0,0,0.0,0,1,0,20.1,0,1,0,0,0.0,1,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
5,0,10.0,2,80.1,1,1,0,80.1,0,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,1.0,0,0.0,0,0.0,0
29,0,145.0,1,0.0,0,0,1,69.05,0,0,1,1,1.0,0,0.0,5.0,0,1.0,1,0,1.0,0,0.0,1,0.0,0
1,0,1.0,2,69.9,1,1,0,69.9,0,0,0,1,0.0,1,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1
3,0,3.0,0,0.0,0,1,0,20.4,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
71,1,71.0,0,0.0,0,0,1,19.7,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
9,0,18.0,1,0.0,0,0,0,50.1,1,0,0,0,0.0,1,1.0,2.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
43,0,215.0,2,101.4,1,0,1,101.4,1,0,0,0,0.0,1,1.0,5.0,0,0.0,0,0,1.0,0,0.0,1,1.0,1
48,0,336.0,1,0.0,0,0,1,83.45,0,0,1,0,1.0,1,1.0,7.0,1,0.0,0,1,1.0,0,1.0,1,1.0,0
26,0,104.0,2,86.65,1,0,1,86.65,0,0,0,0,1.0,1,1.0,4.0,1,0.0,0,1,0.0,0,0.0,1,0.0,0
9,0,9.0,0,0.0,0,0,0,20.15,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
1,0,2.0,2,80.8,1,1,0,80.8,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,1.0,1
46,1,46.0,0,0.0,0,0,1,19.4,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
2,0,6.0,1,0.0,0,1,0,62.05,0,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0,0.0,0,0.0,1,1.0,1
1,0,2.0,2,76.45,1,1,0,76.45,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,1,0.0,1
64,1,320.0,1,0.0,0,0,1,60.05,0,0,0,1,1.0,1,0.0,5.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
12,0,48.0,2,91.3,1,0,0,91.3,1,0,0,0,0.0,1,1.0,4.0,0,0.0,0,0,1.0,1,0.0,1,0.0,1
6,0,24.0,2,95.75,1,0,0,95.75,1,0,0,1,0.0,1,0.0,4.0,0,0.0,0,0,1.0,1,1.0,0,1.0,1
59,0,59.0,0,0.0,0,0,1,20.35,0,1,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
7,0,28.0,2,94.05,1,0,0,94.05,0,0,1,0,0.0,1,1.0,4.0,0,0.0,0,0,1.0,0,0.0,0,1.0,0
72,1,504.0,1,0.0,0,0,1,84.1,0,0,0,1,1.0,1,1.0,7.0,1,0.0,0,1,1.0,1,1.0,1,1.0,0
16,0,32.0,2,78.75,1,0,0,78.75,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,1,0.0,0,1.0,0
25,0,75.0,1,0.0,0,0,1,55.55,0,0,0,1,0.0,0,0.0,3.0,1,0.0,0,1,0.0,0,1.0,1,0.0,0
34,0,170.0,1,0.0,0,0,1,62.65,1,0,0,1,1.0,0,1.0,5.0,0,1.0,0,0,0.0,0,0.0,1,0.0,1
1,0,2.0,2,74.5,1,1,0,74.5,1,0,0,0,0.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,1,0.0,1
10,0,60.0,2,102.1,1,0,0,102.1,0,0,0,1,0.0,1,1.0,6.0,1,0.0,1,1,1.0,0,1.0,1,1.0,1
24,0,24.0,0,0.0,0,0,0,20.1,0,1,1,1,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
10,0,50.0,1,0.0,0,0,0,70.3,1,0,1,1,1.0,0,1.0,5.0,0,0.0,1,0,1.0,0,0.0,1,0.0,0
69,0,207.0,1,0.0,0,0,1,53.65,0,0,1,1,1.0,1,1.0,3.0,1,0.0,0,1,0.0,0,0.0,0,0.0,0
57,1,57.0,0,0.0,0,0,1,20.75,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
50,0,300.0,2,103.4,1,0,1,103.4,0,0,1,1,0.0,1,1.0,6.0,0,1.0,1,0,1.0,0,1.0,0,1.0,0
28,0,112.0,1,0.0,0,0,1,50.8,0,0,1,1,1.0,0,0.0,4.0,0,1.0,1,0,1.0,0,1.0,0,0.0,0
16,0,32.0,1,0.0,0,0,0,50.15,1,0,0,0,1.0,1,0.0,2.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1
25,0,150.0,1,0.0,0,0,1,79.0,0,0,0,0,1.0,1,1.0,6.0,0,1.0,0,0,1.0,0,0.0,0,1.0,0
3,0,6.0,2,74.6,1,1,0,74.6,0,0,0,1,0.0,1,1.0,2.0,0,0.0,0,0,0.0,1,0.0,0,0.0,0
61,0,244.0,2,96.5,1,0,1,96.5,0,0,1,1,0.0,1,0.0,4.0,0,0.0,0,0,1.0,0,0.0,1,1.0,0
2,0,2.0,0,0.0,0,1,0,20.1,0,1,0,0,0.0,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0
51,0,51.0,0,0.0,0,0,1,19.4,0,1,1,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
71,1,355.0,1,0.0,0,0,1,77.55,0,0,0,1,1.0,0,0.0,5.0,1,0.0,1,1,1.0,0,1.0,0,1.0,0
20,0,20.0,0,0.0,0,0,0,20.05,0,1,0,1,0.0,0,0.0,1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0
6,0,6.0,0,0.0,0,0,0,19.85,0,1,0,1,0.0,0,0.0,1.0,1,0.0,1,1,0.0,0,0.0,0,0.0,0
